id,value,date
4169,1.3,2018-02-20
4169,1.4,2018-02-21
4169,0.3,2018-02-22
4169,0.1,2018-02-23
4169,0.8,2018-02-24
4169,-2.6,2018-02-25
4169,-5.5,2018-02-26
4169,-6.9,2018-02-27
4169,-5.2,2018-02-28
4169,-2,2018-03-01
4169,-1.6,2018-03-02
4169,-0.6,2018-03-03
4169,2.9,2018-03-04
4169,5.8,2018-03-05
4169,4.3,2018-03-06
4169,6.1,2018-03-07
4169,8.3,2018-03-08
4169,9.5,2018-03-09
4169,11.8,2018-03-10
4169,9.9,2018-03-11
4169,10.4,2018-03-12
4169,7.9,2018-03-13
4169,8.5,2018-03-14
4169,5.2,2018-03-15
4169,8.3,2018-03-16
4169,2.4,2018-03-17
4169,-0.7,2018-03-18
4169,0.7,2018-03-19
4169,0.4,2018-03-20
4169,1.4,2018-03-21
4169,0.7,2018-03-22
4169,4.7,2018-03-23
4169,5.1,2018-03-24
4169,5.5,2018-03-25
4169,6.8,2018-03-26
4169,7.4,2018-03-27
4169,9.7,2018-03-28
4169,7,2018-03-29
4169,6.3,2018-03-30
4169,8.8,2018-03-31
4169,7.1,2018-04-01
4169,8.2,2018-04-02
4169,15.5,2018-04-03
4169,11.8,2018-04-04
4169,9.6,2018-04-05
4169,9.6,2018-04-06
4169,12.3,2018-04-07
4169,15.5,2018-04-08
4169,13.8,2018-04-09
4169,10.7,2018-04-10
4169,11.6,2018-04-11
4169,13.8,2018-04-12
4169,10,2018-04-13
4169,13.1,2018-04-14
4169,15.5,2018-04-15
4169,15.4,2018-04-16
4169,15.1,2018-04-17
4169,17.7,2018-04-18
4169,18.1,2018-04-19
4169,17.6,2018-04-20
4169,18.6,2018-04-21
4169,19.4,2018-04-22
4169,15.7,2018-04-23
4169,16,2018-04-24
4169,15.8,2018-04-25
4169,11.7,2018-04-26
4169,14,2018-04-27
4169,14.3,2018-04-28
4169,16.4,2018-04-29
4169,14.8,2018-04-30
4169,10.7,2018-05-01
4169,11.2,2018-05-02
4169,14.4,2018-05-03
4169,16.7,2018-05-04
4169,18.5,2018-05-05
4169,19.5,2018-05-06
4169,19.3,2018-05-07
4169,19.5,2018-05-08
4169,17.7,2018-05-09
4169,12.9,2018-05-10
4169,14.9,2018-05-11
4169,18.1,2018-05-12
4169,13.2,2018-05-13
4169,12.8,2018-05-14
4169,16.5,2018-05-15
4169,14.1,2018-05-16
4169,14.5,2018-05-17
4169,14.6,2018-05-18
4169,15.4,2018-05-19
4169,14.7,2018-05-20
4169,17.8,2018-05-21
4169,17.2,2018-05-22
4169,18,2018-05-23
4169,18.8,2018-05-24
4169,20.2,2018-05-25
4169,21.8,2018-05-26
4169,22.4,2018-05-27
4169,22.9,2018-05-28
4169,20,2018-05-29
4169,22.1,2018-05-30
4169,21.7,2018-05-31
4169,19.6,2018-06-01
4169,20,2018-06-02
4169,21.7,2018-06-03
4169,23.3,2018-06-04
4169,22.9,2018-06-05
4169,22.2,2018-06-06
4169,21.1,2018-06-07
4169,22.2,2018-06-08
4169,22,2018-06-09
4169,22.6,2018-06-10
4169,20.5,2018-06-11
4169,17.8,2018-06-12
4169,16.4,2018-06-13
4169,17,2018-06-14
4169,19,2018-06-15
4169,20.1,2018-06-16
4169,19.8,2018-06-17
4169,18.9,2018-06-18
4169,20.8,2018-06-19
4169,23.4,2018-06-20
4169,21.1,2018-06-21
4169,14,2018-06-22
4169,15.2,2018-06-23
4169,17,2018-06-24
4169,18.9,2018-06-25
4169,19.5,2018-06-26
4169,21,2018-06-27
4169,20.6,2018-06-28
4169,23.4,2018-06-29
4169,24.3,2018-06-30
4169,23.3,2018-07-01
4169,23.6,2018-07-02
4169,21.7,2018-07-03
4169,22.4,2018-07-04
4169,18.6,2018-07-05
4169,19.7,2018-07-06
4169,21.3,2018-07-07
4169,21.4,2018-07-08
4169,20.5,2018-07-09
4169,18.6,2018-07-10
4169,17.5,2018-07-11
4169,18.6,2018-07-12
4169,21.7,2018-07-13
4169,23.2,2018-07-14
4169,22.2,2018-07-15
4169,22,2018-07-16
4169,21.9,2018-07-17
4169,22.4,2018-07-18
4169,23.1,2018-07-19
4169,22.4,2018-07-20
4169,20,2018-07-21
4169,20.6,2018-07-22
4169,22.3,2018-07-23
4169,24.6,2018-07-24
4169,25.4,2018-07-25
4169,26.1,2018-07-26
4169,25.5,2018-07-27
4169,22.8,2018-07-28
4169,23.9,2018-07-29
4169,24.9,2018-07-30
4169,25.5,2018-07-31
4169,23.9,2018-08-01
4169,24.8,2018-08-02
4169,26.7,2018-08-03
4169,27.2,2018-08-04
4169,26.8,2018-08-05
4169,26,2018-08-06
4169,26.6,2018-08-07
4169,25.4,2018-08-08
4169,23.1,2018-08-09
4169,19.8,2018-08-10
4169,18.7,2018-08-11
4169,20,2018-08-12
4169,19.7,2018-08-13
4169,20,2018-08-14
4169,19.8,2018-08-15
4169,21.9,2018-08-16
4169,22.1,2018-08-17
4169,21,2018-08-18
4169,22,2018-08-19
4169,22.1,2018-08-20
4169,23.5,2018-08-21
4169,23.9,2018-08-22
4169,23.2,2018-08-23
4169,18.2,2018-08-24
4169,13.6,2018-08-25
4169,14.6,2018-08-26
4169,18.9,2018-08-27
4169,20.7,2018-08-28
4169,20,2018-08-29
4169,18.4,2018-08-30
4169,15.3,2018-08-31
4169,16.8,2018-09-01
4169,16,2018-09-02
4169,17.9,2018-09-03
4169,18.8,2018-09-04
4169,20.5,2018-09-05
4169,18.9,2018-09-06
4169,18,2018-09-07
4169,15.6,2018-09-08
4169,17,2018-09-09
4169,18.8,2018-09-10
4169,19.7,2018-09-11
4169,21.6,2018-09-12
4169,18.4,2018-09-13
4169,17.8,2018-09-14
4169,16.6,2018-09-15
4169,15.8,2018-09-16
4169,18.3,2018-09-17
4169,19.8,2018-09-18
4169,20.9,2018-09-19
4169,20.7,2018-09-20
4169,17.5,2018-09-21
4169,14.3,2018-09-22
4169,18.2,2018-09-23
4169,12,2018-09-24
4169,11.7,2018-09-25
4169,9.8,2018-09-26
4169,12.5,2018-09-27
4169,14.5,2018-09-28
4169,13,2018-09-29
4169,11.1,2018-09-30
4169,11.5,2018-10-01
4169,9.5,2018-10-02
4169,13.3,2018-10-03
4169,11.4,2018-10-04
4169,11.7,2018-10-05
4169,14.7,2018-10-06
4169,15.2,2018-10-07
4169,13.3,2018-10-08
4169,12,2018-10-09
4169,12,2018-10-10
4169,13.1,2018-10-11
4169,17.4,2018-10-12
4169,15.5,2018-10-13
4169,14.7,2018-10-14
4169,13.7,2018-10-15
4169,11.7,2018-10-16
4169,13.1,2018-10-17
4169,14,2018-10-18
4169,13,2018-10-19
4169,10.8,2018-10-20
4169,10.2,2018-10-21
4169,9.2,2018-10-22
4169,10.8,2018-10-23
4169,11.8,2018-10-24
4169,12.3,2018-10-25
4169,11,2018-10-26
4169,8.2,2018-10-27
4169,5.2,2018-10-28
4169,5.5,2018-10-29
4169,6.1,2018-10-30
4169,5.4,2018-10-31
4169,7.1,2018-11-01
4169,9.5,2018-11-02
4169,9.8,2018-11-03
4169,9.9,2018-11-04
4169,7.9,2018-11-05
4169,7.2,2018-11-06
4169,9.2,2018-11-07
4169,11.4,2018-11-08
4169,9,2018-11-09
4169,8.9,2018-11-10
4169,12.8,2018-11-11
4169,12.8,2018-11-12
4169,10.4,2018-11-13
4169,4.6,2018-11-14
4169,5,2018-11-15
4169,5.1,2018-11-16
4169,4.9,2018-11-17
4169,3.9,2018-11-18
4169,2.4,2018-11-19
4169,2.3,2018-11-20
4169,-0.1,2018-11-21
4169,1.4,2018-11-22
4169,-1,2018-11-23
4169,5.3,2018-11-24
4169,5.2,2018-11-25
4169,5.2,2018-11-26
4169,4.3,2018-11-27
4169,3.5,2018-11-28
4169,3.7,2018-11-29
4169,6.2,2018-11-30
4169,7.8,2018-12-01
4169,11.1,2018-12-02
4169,13.1,2018-12-03
4169,8.8,2018-12-04
4169,4.8,2018-12-05
4169,10.4,2018-12-06
4169,11.4,2018-12-07
4169,7.9,2018-12-08
4169,9.1,2018-12-09
4169,6,2018-12-10
4169,2.9,2018-12-11
4169,0.5,2018-12-12
4169,0.9,2018-12-13
4169,0.9,2018-12-14
4169,-0.6,2018-12-15
4169,0.5,2018-12-16
4169,4.1,2018-12-17
4169,-0.1,2018-12-18
4169,2.9,2018-12-19
4169,7.3,2018-12-20
4169,10,2018-12-21
4169,11.5,2018-12-22
4169,10.1,2018-12-23
4169,7.8,2018-12-24
4169,-0.6,2018-12-25
4169,-1.1,2018-12-26
4169,-1.6,2018-12-27
4169,0.1,2018-12-28
4169,1.7,2018-12-29
4169,4.1,2018-12-30
4169,5.5,2018-12-31
4169,6.3,2019-01-01
4169,2.6,2019-01-02
4169,-1.3,2019-01-03
4169,0.5,2019-01-04
4169,1.6,2019-01-05
4169,3.6,2019-01-06
4169,3.6,2019-01-07
4169,4.7,2019-01-08
4169,3.3,2019-01-09
4169,1.1,2019-01-10
4169,-0.3,2019-01-11
4169,2.5,2019-01-12
4169,6.4,2019-01-13
4169,5.4,2019-01-14
4169,3.9,2019-01-15
4169,4,2019-01-16
4169,6.2,2019-01-17
4169,1.3,2019-01-18
4169,-2.2,2019-01-19
4169,-2.2,2019-01-20
4169,-2.9,2019-01-21
4169,-2.9,2019-01-22
4169,-1.8,2019-01-23
4169,-1.8,2019-01-24
4169,-1.3,2019-01-25
4169,3.4,2019-01-26
4169,6.5,2019-01-27
4169,2.7,2019-01-28
4169,2.2,2019-01-29
4169,1.4,2019-01-30
4169,1.3,2019-01-31
4169,3,2019-02-01
4169,5.1,2019-02-02
4169,3.2,2019-02-03
4169,1.4,2019-02-04
4169,0.9,2019-02-05
4169,-0.3,2019-02-06
4169,2.4,2019-02-07
4169,6.3,2019-02-08
4169,8.3,2019-02-09
4169,9,2019-02-10
4169,4.9,2019-02-11
4169,2.7,2019-02-12
4169,1.3,2019-02-13
4169,2.3,2019-02-14
4169,2.4,2019-02-15
4169,3.9,2019-02-16
4169,5.1,2019-02-17
4169,4.4,2019-02-18
4169,5.5,2019-02-19
4169,4.4,2019-02-20
4169,6.6,2019-02-21
4169,9.4,2019-02-22
4169,6.1,2019-02-23
4169,5.4,2019-02-24
4169,8.1,2019-02-25
4169,7.1,2019-02-26
4169,6.7,2019-02-27
4169,10,2019-02-28
4169,8.7,2019-03-01
4169,8.9,2019-03-02
4169,10.6,2019-03-03
4169,10.1,2019-03-04
4169,6.6,2019-03-05
4169,8.8,2019-03-06
4169,10.4,2019-03-07
4169,8.6,2019-03-08
4169,10.1,2019-03-09
4169,11.5,2019-03-10
4169,5.8,2019-03-11
4169,7.1,2019-03-12
4169,7.1,2019-03-13
4169,6.2,2019-03-14
4169,9.9,2019-03-15
4169,11.3,2019-03-16
4169,8.5,2019-03-17
4169,4.6,2019-03-18
4169,5.2,2019-03-19
4169,5.2,2019-03-20
4169,7.2,2019-03-21
4169,7.7,2019-03-22
4169,9.9,2019-03-23
4169,9.5,2019-03-24
4169,7.4,2019-03-25
4169,6.2,2019-03-26
4169,7.7,2019-03-27
4169,9.5,2019-03-28
4169,11.5,2019-03-29
4169,10.8,2019-03-30
4169,11.7,2019-03-31
4169,12.5,2019-04-01
4169,13.2,2019-04-02
4169,7.4,2019-04-03
4169,4,2019-04-04
4169,5.6,2019-04-05
4169,6.6,2019-04-06
4169,9.5,2019-04-07
4169,10.6,2019-04-08
4169,9.8,2019-04-09
4169,10,2019-04-10
4169,8.3,2019-04-11
4169,6.4,2019-04-12
4169,4.4,2019-04-13
4169,5.6,2019-04-14
4169,9.7,2019-04-15
4169,10.3,2019-04-16
4169,13.7,2019-04-17
4169,15.2,2019-04-18
4169,15.7,2019-04-19
4169,15.9,2019-04-20
4169,16.6,2019-04-21
4169,16.3,2019-04-22
4169,16.2,2019-04-23
4169,13.8,2019-04-24
4169,12.5,2019-04-25
4169,10,2019-04-26
4169,9,2019-04-27
4169,7.6,2019-04-28
4169,8.5,2019-04-29
4169,10.8,2019-04-30
4169,12.1,2019-05-01
4169,11.6,2019-05-02
4169,11.8,2019-05-03
4169,5.6,2019-05-04
4169,6.5,2019-05-05
4169,7.9,2019-05-06
4169,9.6,2019-05-07
4169,10.9,2019-05-08
4169,11.1,2019-05-09
4169,13.1,2019-05-10
4169,12.9,2019-05-11
4169,9.6,2019-05-12
4169,11.3,2019-05-13
4169,11.1,2019-05-14
4169,10.7,2019-05-15
4169,11.9,2019-05-16
4169,14.1,2019-05-17
4169,14.4,2019-05-18
4169,14.3,2019-05-19
4169,14.5,2019-05-20
4169,12.7,2019-05-21
4169,14,2019-05-22
4169,14.9,2019-05-23
4169,16.6,2019-05-24
4169,16.9,2019-05-25
4169,16.3,2019-05-26
4169,15.3,2019-05-27
4169,14.2,2019-05-28
4169,13.4,2019-05-29
4169,15.8,2019-05-30
4169,19.5,2019-05-31
4169,20.8,2019-06-01
4169,22.3,2019-06-02
4169,19.9,2019-06-03
4169,22.3,2019-06-04
4169,23.3,2019-06-05
4169,13.5,2019-06-06
4169,16.1,2019-06-07
4169,17.1,2019-06-08
4169,16.4,2019-06-09
4169,16.6,2019-06-10
4169,16.3,2019-06-11
4169,16.3,2019-06-12
4169,18.2,2019-06-13
4169,17,2019-06-14
4169,19.7,2019-06-15
4169,18.1,2019-06-16
4169,20.6,2019-06-17
4169,22.4,2019-06-18
4169,23.2,2019-06-19
4169,19.9,2019-06-20
4169,20.9,2019-06-21
4169,17.9,2019-06-22
4169,21,2019-06-23
4169,24.2,2019-06-24
4169,25.3,2019-06-25
4169,27.2,2019-06-26
4169,27,2019-06-27
4169,23.5,2019-06-28
4169,24.1,2019-06-29
4169,26.7,2019-06-30
4169,25.3,2019-07-01
4169,22.3,2019-07-02
4169,21.5,2019-07-03
4169,21.5,2019-07-04
4169,20.9,2019-07-05
4169,22.5,2019-07-06
4169,19.8,2019-07-07
4169,18.1,2019-07-08
4169,16.9,2019-07-09
4169,17.4,2019-07-10
4169,17.6,2019-07-11
4169,18.8,2019-07-12
4169,18.6,2019-07-13
4169,17.3,2019-07-14
4169,18.5,2019-07-15
4169,18.6,2019-07-16
4169,19.5,2019-07-17
4169,20.2,2019-07-18
4169,21.3,2019-07-19
4169,24,2019-07-20
4169,23,2019-07-21
4169,22.5,2019-07-22
4169,25,2019-07-23
4169,26.5,2019-07-24
4169,28.2,2019-07-25
4169,27.9,2019-07-26
4169,22.1,2019-07-27
4169,19.4,2019-07-28
4169,20.8,2019-07-29
4169,22.2,2019-07-30
4169,19.8,2019-07-31
4169,19,2019-08-01
4169,21.2,2019-08-02
4169,19.1,2019-08-03
4169,20.9,2019-08-04
4169,23,2019-08-05
4169,23.1,2019-08-06
4169,18.5,2019-08-07
4169,20.7,2019-08-08
4169,23.3,2019-08-09
4169,22.1,2019-08-10
4169,18.9,2019-08-11
4169,16.7,2019-08-12
4169,16.1,2019-08-13
4169,16.5,2019-08-14
4169,17.5,2019-08-15
4169,18.7,2019-08-16
4169,18.3,2019-08-17
4169,22.3,2019-08-18
4169,20.8,2019-08-19
4169,16.3,2019-08-20
4169,16.5,2019-08-21
4169,18.2,2019-08-22
4169,19.4,2019-08-23
4169,20.3,2019-08-24
4169,21.5,2019-08-25
4169,22.2,2019-08-26
4169,23.3,2019-08-27
4169,23.5,2019-08-28
4169,23.3,2019-08-29
4169,22.5,2019-08-30
4169,23.2,2019-08-31
4169,20.6,2019-09-01
4169,17.4,2019-09-02
4169,15.5,2019-09-03
4169,17,2019-09-04
4169,16.7,2019-09-05
4169,15.3,2019-09-06
4169,13.6,2019-09-07
4169,12.8,2019-09-08
4169,13,2019-09-09
4169,13.6,2019-09-10
4169,13.8,2019-09-11
4169,18.5,2019-09-12
4169,18.2,2019-09-13
4169,19.4,2019-09-14
4169,18.3,2019-09-15
4169,18.5,2019-09-16
4169,16.6,2019-09-17
4169,14,2019-09-18
4169,12.8,2019-09-19
4169,12,2019-09-20
4169,12.3,2019-09-21
4169,15.3,2019-09-22
4169,15.7,2019-09-23
4169,13.8,2019-09-24
4169,15.3,2019-09-25
4169,16.4,2019-09-26
4169,15.9,2019-09-27
4169,15.7,2019-09-28
4169,16.7,2019-09-29
4169,15.4,2019-09-30
4169,15.3,2019-10-01
4169,12.7,2019-10-02
4169,9,2019-10-03
4169,11.1,2019-10-04
4169,11.5,2019-10-05
4169,11.3,2019-10-06
4169,12.1,2019-10-07
4169,13.8,2019-10-08
4169,12,2019-10-09
4169,11.9,2019-10-10
4169,13.2,2019-10-11
4169,15.4,2019-10-12
4169,18,2019-10-13
4169,16.8,2019-10-14
4169,13.4,2019-10-15
4169,13.4,2019-10-16
4169,14.6,2019-10-17
4169,14.5,2019-10-18
4169,13.5,2019-10-19
4169,14.7,2019-10-20
4169,14.4,2019-10-21
4169,13.1,2019-10-22
4169,12.1,2019-10-23
4169,14.5,2019-10-24
4169,13.3,2019-10-25
4169,12.4,2019-10-26
4169,14,2019-10-27
4169,9,2019-10-28
4169,7.9,2019-10-29
4169,7.8,2019-10-30
4169,7.5,2019-10-31
4169,9.8,2019-11-01
4169,15.3,2019-11-02
4169,12.6,2019-11-03
4169,11.7,2019-11-04
4169,9.9,2019-11-05
4169,9,2019-11-06
4169,7.3,2019-11-07
4169,5.7,2019-11-08
4169,5.5,2019-11-09
4169,1.3,2019-11-10
4169,3.6,2019-11-11
4169,6.5,2019-11-12
4169,4.5,2019-11-13
4169,3.3,2019-11-14
4169,4.2,2019-11-15
4169,3.2,2019-11-16
4169,3.2,2019-11-17
4169,4.5,2019-11-18
4169,4.3,2019-11-19
4169,1.3,2019-11-20
4169,2.6,2019-11-21
4169,3.2,2019-11-22
4169,3.9,2019-11-23
4169,3.4,2019-11-24
4169,6.4,2019-11-25
4169,7.9,2019-11-26
4169,10.6,2019-11-27
4169,10,2019-11-28
4169,6.8,2019-11-29
4169,2.7,2019-11-30
4169,2.3,2019-12-01
4169,2,2019-12-02
4169,0.6,2019-12-03
4169,-1.7,2019-12-04
4169,-2.8,2019-12-05
4169,3.4,2019-12-06
4169,8.3,2019-12-07
4169,9.8,2019-12-08
4169,7.5,2019-12-09
4169,3,2019-12-10
4169,1.9,2019-12-11
4169,3.3,2019-12-12
4169,5.8,2019-12-13
4169,8.5,2019-12-14
4169,10.4,2019-12-15
4169,8.7,2019-12-16
4169,8,2019-12-17
4169,9,2019-12-18
4169,5.1,2019-12-19
4169,5.2,2019-12-20
4169,4.7,2019-12-21
4169,8.2,2019-12-22
4169,7.4,2019-12-23
4169,7.5,2019-12-24
4169,7.9,2019-12-25
4169,2.2,2019-12-26
4169,7,2019-12-27
4169,2.2,2019-12-28
4169,-2.5,2019-12-29
4169,-1.9,2019-12-30
4169,-1,2019-12-31
4169,-2.2,2020-01-01
4169,-0.6,2020-01-02
4169,5.9,2020-01-03
4169,6,2020-01-04
4169,3.2,2020-01-05
4169,-0.8,2020-01-06
4169,3.4,2020-01-07
4169,5,2020-01-08
4169,11,2020-01-09
4169,9,2020-01-10
4169,5,2020-01-11
4169,2.4,2020-01-12
4169,5.4,2020-01-13
4169,8,2020-01-14
4169,9.8,2020-01-15
4169,9.2,2020-01-16
4169,4.9,2020-01-17
4169,4.4,2020-01-18
4169,2.2,2020-01-19
4169,3.5,2020-01-20
4169,-0.1,2020-01-21
4169,-1.5,2020-01-22
4169,-1.3,2020-01-23
4169,-0.4,2020-01-24
4169,0.6,2020-01-25
4169,0.6,2020-01-26
4169,7,2020-01-27
4169,6.3,2020-01-28
4169,5,2020-01-29
4169,7.6,2020-01-30
4169,12.6,2020-01-31
4169,12.2,2020-02-01
4169,12,2020-02-02
4169,10.1,2020-02-03
4169,5.8,2020-02-04
4169,3.9,2020-02-05
4169,1.1,2020-02-06
4169,-0.6,2020-02-07
4169,1.7,2020-02-08
4169,9.6,2020-02-09
4169,11.6,2020-02-10
4169,6.6,2020-02-11
4169,5.2,2020-02-12
4169,5.3,2020-02-13
4169,7.4,2020-02-14
4169,6.1,2020-02-15
4169,13.8,2020-02-16
4169,9.8,2020-02-17
4169,7.3,2020-02-18
4169,5.9,2020-02-19
4169,8.3,2020-02-20
4169,5.8,2020-02-21
4169,7.1,2020-02-22
4169,11.7,2020-02-23
4169,10.6,2020-02-24
4169,8.3,2020-02-25
4169,3.8,2020-02-26
4169,3.8,2020-02-27
4169,5.9,2020-02-28
4169,10.2,2020-02-29
4169,9.4,2020-03-01
4169,6.1,2020-03-02
4169,5.2,2020-03-03
4169,4.7,2020-03-04
4169,7.4,2020-03-05
4169,6.6,2020-03-06
4169,5.5,2020-03-07
4169,7,2020-03-08
4169,7.4,2020-03-09
4169,7.8,2020-03-10
4169,13.3,2020-03-11
4169,11.8,2020-03-12
4169,7.8,2020-03-13
4169,5.1,2020-03-14
4169,7,2020-03-15
4169,10.7,2020-03-16
4169,12.1,2020-03-17
4169,11.6,2020-03-18
4169,12.2,2020-03-19
4169,11.7,2020-03-20
4169,5.8,2020-03-21
4169,5.8,2020-03-22
4169,4.7,2020-03-23
4169,4.9,2020-03-24
4169,5,2020-03-25
4169,5.7,2020-03-26
4169,8,2020-03-27
4169,9.8,2020-03-28
4169,5.5,2020-03-29
4169,3.5,2020-03-30
4169,3.3,2020-03-31
4169,5,2020-04-01
4169,5.8,2020-04-02
4169,6.9,2020-04-03
4169,8.8,2020-04-04
4169,11.4,2020-04-05
4169,12.8,2020-04-06
4169,14.2,2020-04-07
4169,13.3,2020-04-08
4169,14.1,2020-04-09
4169,14.7,2020-04-10
4169,15.9,2020-04-11
4169,15.1,2020-04-12
4169,11.3,2020-04-13
4169,6.7,2020-04-14
4169,8.6,2020-04-15
4169,13.6,2020-04-16
4169,16.4,2020-04-17
4169,16.3,2020-04-18
4169,15.6,2020-04-19
4169,15.5,2020-04-20
4169,15.9,2020-04-21
4169,16.6,2020-04-22
4169,15.1,2020-04-23
4169,14.9,2020-04-24
4169,13.9,2020-04-25
4169,13.4,2020-04-26
4169,16.7,2020-04-27
4169,16,2020-04-28
4169,13.2,2020-04-29
4169,12.4,2020-04-30
4169,11.3,2020-05-01
4169,10.1,2020-05-02
4169,11.7,2020-05-03
4169,14.5,2020-05-04
4169,12.6,2020-05-05
4169,12.4,2020-05-06
4169,13.4,2020-05-07
4169,17.5,2020-05-08
4169,17,2020-05-09
4169,19.6,2020-05-10
4169,8.5,2020-05-11
4169,8.5,2020-05-12
4169,9.1,2020-05-13
4169,11.5,2020-05-14
4169,13.1,2020-05-15
4169,13.7,2020-05-16
4169,14.9,2020-05-17
4169,16.3,2020-05-18
4169,18.8,2020-05-19
4169,19.9,2020-05-20
4169,19.2,2020-05-21
4169,20.3,2020-05-22
4169,14.4,2020-05-23
4169,14.1,2020-05-24
4169,14.3,2020-05-25
4169,15.8,2020-05-26
4169,16.9,2020-05-27
4169,17,2020-05-28
4169,16.4,2020-05-29
4169,16.8,2020-05-30
4169,16.8,2020-05-31
4169,20,2020-06-01
4169,20.2,2020-06-02
4169,19.2,2020-06-03
4169,16.5,2020-06-04
4175,20.7,2016-07-01
4175,17.3,2016-07-02
4175,17.3,2016-07-03
4175,19.3,2016-07-04
4175,20.5,2016-07-05
4175,19.8,2016-07-06
4175,19.9,2016-07-07
4175,21.8,2016-07-08
4175,23,2016-07-09
4175,24.2,2016-07-10
4175,22.6,2016-07-11
4175,18.2,2016-07-12
4175,14.6,2016-07-13
4175,13.5,2016-07-14
4175,14.7,2016-07-15
4175,16.2,2016-07-16
4175,20.2,2016-07-17
4175,22.8,2016-07-18
4175,24,2016-07-19
4175,24.9,2016-07-20
4175,24.4,2016-07-21
4175,20.8,2016-07-22
4175,21,2016-07-23
4175,22.1,2016-07-24
4175,22.8,2016-07-25
4175,23.7,2016-07-26
4175,22.1,2016-07-27
4175,20.5,2016-07-28
4175,22,2016-07-29
4175,22.8,2016-07-30
4175,19.1,2016-07-31
4175,18.9,2016-08-01
4175,18.6,2016-08-02
4175,20.8,2016-08-03
4175,19.4,2016-08-04
4175,16.3,2016-08-05
4175,17.9,2016-08-06
4175,19.2,2016-08-07
4175,21.2,2016-08-08
4175,17.6,2016-08-09
4175,15.5,2016-08-10
4175,15.1,2016-08-11
4175,18.7,2016-08-12
4175,20.6,2016-08-13
4175,22.2,2016-08-14
4175,22.9,2016-08-15
4175,22.4,2016-08-16
4175,20.5,2016-08-17
4175,17.9,2016-08-18
4175,20.2,2016-08-19
4175,17.3,2016-08-20
4175,16,2016-08-21
4175,17.4,2016-08-22
4175,20.2,2016-08-23
4175,22.1,2016-08-24
4175,23.6,2016-08-25
4175,24.6,2016-08-26
4175,25.1,2016-08-27
4175,23.8,2016-08-28
4175,20.3,2016-08-29
4175,20,2016-08-30
4175,20.5,2016-08-31
4175,20.6,2016-09-01
4175,19.7,2016-09-02
4175,19.8,2016-09-03
4175,18.1,2016-09-04
4175,16,2016-09-05
4175,17.3,2016-09-06
4175,18.4,2016-09-07
4175,20.4,2016-09-08
4175,20.1,2016-09-09
4175,20.3,2016-09-10
4175,20.3,2016-09-11
4175,21.5,2016-09-12
4175,21.8,2016-09-13
4175,21.2,2016-09-14
4175,17.8,2016-09-15
4175,16.1,2016-09-16
4175,14.8,2016-09-17
4175,14.4,2016-09-18
4175,15.8,2016-09-19
4175,14.1,2016-09-20
4175,13.5,2016-09-21
4175,13.1,2016-09-22
4175,13.7,2016-09-23
4175,14,2016-09-24
4175,16.7,2016-09-25
4175,15.7,2016-09-26
4175,16.2,2016-09-27
4175,14.9,2016-09-28
4175,16.1,2016-09-29
4175,16.3,2016-09-30
4175,14.7,2016-10-01
4175,12.9,2016-10-02
4175,11.2,2016-10-03
4175,11.8,2016-10-04
4175,10.8,2016-10-05
4175,9.3,2016-10-06
4175,9.8,2016-10-07
4175,9.5,2016-10-08
4175,7.7,2016-10-09
4175,7.3,2016-10-10
4175,6.9,2016-10-11
4175,6,2016-10-12
4175,8.1,2016-10-13
4175,9.4,2016-10-14
4175,10.9,2016-10-15
4175,11.3,2016-10-16
4175,12.3,2016-10-17
4175,12.8,2016-10-18
4175,10.2,2016-10-19
4175,9.4,2016-10-20
4175,7.7,2016-10-21
4175,5.3,2016-10-22
4175,7.3,2016-10-23
4175,12.6,2016-10-24
4175,13.5,2016-10-25
4175,11.6,2016-10-26
4175,10.1,2016-10-27
4175,7.8,2016-10-28
4175,7.5,2016-10-29
4175,7.8,2016-10-30
4175,7.9,2016-10-31
4175,9,2016-11-01
4175,9.3,2016-11-02
4175,5,2016-11-03
4175,5.7,2016-11-04
4175,9.8,2016-11-05
4175,5.7,2016-11-06
4175,2.8,2016-11-07
4175,1.8,2016-11-08
4175,4.4,2016-11-09
4175,7,2016-11-10
4175,5.6,2016-11-11
4175,3.8,2016-11-12
4175,3.8,2016-11-13
4175,3,2016-11-14
4175,4.4,2016-11-15
4175,8,2016-11-16
4175,9.3,2016-11-17
4175,11.1,2016-11-18
4175,6.4,2016-11-19
4175,6.8,2016-11-20
4175,7,2016-11-21
4175,8.4,2016-11-22
4175,7,2016-11-23
4175,6.5,2016-11-24
4175,7.3,2016-11-25
4175,7.9,2016-11-26
4175,6.9,2016-11-27
4175,4.1,2016-11-28
4175,0.3,2016-11-29
4175,0.3,2016-11-30
4175,-0.2,2016-12-01
4175,0.2,2016-12-02
4175,1.7,2016-12-03
4175,2.4,2016-12-04
4175,1.3,2016-12-05
4175,1.4,2016-12-06
4175,-0.1,2016-12-07
4175,1.5,2016-12-08
4175,1.6,2016-12-09
4175,1.1,2016-12-10
4175,0.6,2016-12-11
4175,1.2,2016-12-12
4175,0.7,2016-12-13
4175,2.4,2016-12-14
4175,0.5,2016-12-15
4175,1.3,2016-12-16
4175,1,2016-12-17
4175,1,2016-12-18
4175,1.9,2016-12-19
4175,-0.9,2016-12-20
4175,-0.6,2016-12-21
4175,1.1,2016-12-22
